OBJECTID,BOEM Lease Number,Project Name,Project Phase Number,Developer Name,Wind Turbine Identifier,Maximum Height (m),Maximum Megawatts,Maximum Rotor Diameter (m),Wind Turbine Model,Depth (m),Configuration Option Number,Installation Status,Notes,Longitude (NAD83),Latitude (NAD83),Northing,Easting,UTM Zone,Alternate location,x,y
4380,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J11 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.34934171,36.88499133,468870.1421,468870.1421,18N,,-8387850.532,4423089.203
4381,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J14 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.30268096,36.88511934,473028.1412,473028.1412,18N,,-8382656.279,4423107.019
4382,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2H10 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.36687679,36.90037138,467314.1424,467314.1424,18N,,-8389802.529,4425229.966
4383,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2H11 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.35132015,36.9004184,468700.1421,468700.1421,18N,,-8388070.771,4425236.512
4384,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3H18 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.24242274,36.90069049,478402.1401,478402.1401,18N,,-8375948.363,4425274.388
4385,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-12,286,18,250,,,,,,-74.69981207,36,4235702.852,526259.1682,18N,,-8315545.209,4617495.598
4386,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-12,286,18,250,,,,,,-74.70253147,38.25212026,4233830.72,526027.3023,18N,,-8315847.931,4615104.532
4387,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-13 (removed as mitigation measure),286,18,250,,,,,,-74.67261964,38.33640431,4243191.551,528611.3599,18N,,-8312518.16,4627059.174
4388,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-13,286,18,250,,,,,,-74.67534795,38.31953956,4241319.419,528379.494,18N,,-8312821.875,4624666.008
4389,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-13,286,18,250,,,,,,-74.67807498,38.3026747,4239447.286,528147.6281,18N,,-8313125.447,4622273.381
4390,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-13,286,18,250,,,,,,-74.68352517,38.26894461,4235703.022,527683.8962,18N,,-8313732.159,4617489.747
4391,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-13,286,18,250,,,,,,-74.68624833,38.25207939,4233830.889,527452.0303,18N,,-8314035.3,4615098.738
4392,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-14,286,18,250,,,,,,-74.65904979,38.31949485,4241319.589,529804.222,18N,,-8311007.571,4624659.663
4393,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-14,286,18,250,,,,,,-74.66451009,38.28576579,4237575.324,529340.4901,18N,,-8311615.41,4619875.066
4394,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-14,286,18,250,,,,,,-74.66723831,38.26890108,4235703.191,529108.6242,18N,,-8311919.113,4617483.575
4395,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-14,286,18,250,,,,,,-74.66996523,38.25203626,4233831.059,528876.7583,18N,,-8312222.673,4615092.624
4396,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-15,286,18,250,,,,,,-74.64548623,38.3025838,4239447.626,530997.0841,18N,,-8309497.682,4622260.487
4397,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-15,286,18,250,,,,,,-74.6482195,38.28571961,4237575.494,530765.2181,18N,,-8309801.949,4619868.516
4398,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-15,286,18,250,,,,,,-74.65095148,38.2688553,4235703.361,530533.3522,18N,,-8310106.071,4617477.084
4399,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-15,286,18,250,,,,,,-74.65368216,38.25199087,4233831.229,530301.4863,18N,,-8310410.049,4615086.19
4400,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-16,286,18,250,,,,,,-74.63192895,38.28567116,4237575.663,532189.9461,18N,,-8307988.492,4619861.645
4401,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-16,286,18,250,,,,,,-74.63466469,38.26880725,4235703.531,531958.0802,18N,,-8308293.033,4617470.271
4402,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-16,286,18,250,,,,,,-74.63739913,38.25194322,4233831.399,531726.2142,18N,,-8308597.43,4615079.435
4403,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-17,286,18,250,,,,,,-74.61837794,38.26875694,4235703.701,533382.8082,18N,,-8306480,4617463.138
4404,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-17,286,18,250,,,,,,-74.62111614,38.25189331,4233831.569,533150.9422,18N,,-8306784.815,4615072.36
4405,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-18,286,18,250,,,,,,-74.60483319,38.25184114,4233831.738,534575.6702,18N,,-8304972.205,4615064.965
4406,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-08,286,18,250,,,,,,-74.76495974,38.26912987,4235702.343,520560.2774,18N,,-8322797.416,4617516.015
4407,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-08,286,18,250,,,,,,-74.76766434,38.25226116,4233830.04,520328.3903,18N,,-8323098.491,4615124.505
4408,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-09  (removed as mitigation measure),286,18,250,,,,,,-74.726962,38.40402622,4250679.401,523839.9117,18N,,-8318567.527,4636660.556
4409,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-09,286,18,250,,,,,,-74.72968036,38.38716037,4248807.269,523608.0458,18N,,-8318870.133,4634264.996
4410,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-09,286,18,250,,,,,,-74.73239743,38.37029439,4246935.137,523376.1798,18N,,-8319172.597,4631869.978
4411,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-09,286,18,250,,,,,,-74.73511322,38.3534283,4245063.004,523144.3139,18N,,-8319474.917,4629475.501
4412,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-09,286,18,250,,,,,,-74.73782773,38.3365621,4243190.872,522912.448,18N,,-8319777.094,4627081.566
4413,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-09,286,18,250,,,,,,-74.74054095,38.31969577,4241318.74,522680.582,18N,,-8320079.129,4624688.171
4414,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-09,286,18,250,,,,,,-74.7432529,38.30282933,4239446.607,522448.7161,18N,,-8320381.021,4622295.317
4415,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-09,286,18,250,,,,,,-74.74596357,38.28596278,4237574.475,522216.8502,18N,,-8320682.772,4619903.003
4416,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-09,286,18,250,,,,,,-74.74867296,38.26909611,4235702.343,521984.9842,18N,,-8320984.38,4617511.228
4417,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-09,286,18,250,,,,,,-74.75138939,38.25223342,4233830.662,521752.3897,18N,,-8321286.772,4615120.572
4418,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-10 (removed as mitigation measure),286,18,250,,,,,,-74.71336695,38.38712314,4248807.439,525032.7738,18N,,-8317054.132,4634259.71
4419,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-10,286,18,250,,,,,,-74.7160878,38.37025756,4246935.306,524800.9078,18N,,-8317357.016,4631864.748
4420,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-10,286,18,250,,,,,,-74.71880737,38.35339186,4245063.174,524569.0419,18N,,-8317659.757,4629470.329
4421,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-10,286,18,250,,,,,,-74.72152566,38.33652605,4243191.042,524337.176,18N,,-8317962.355,4627076.45
4422,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-10,286,18,250,,,,,,-74.72695837,38.30279407,4239446.777,523873.4441,18N,,-8318567.122,4622290.315
4423,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-10,286,18,250,,,,,,-74.72967281,38.28592791,4237574.645,523641.5782,18N,,-8318869.292,4619898.057
4424,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-10,286,18,250,,,,,,-74.73238597,38.26906163,4235702.512,523409.7122,18N,,-8319171.32,4617506.339
4425,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-10,286,18,250,,,,,,-74.73509785,38.25219523,4233830.38,523177.8463,18N,,-8319473.205,4615115.159
4426,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-11 (removed as mitigation measure),286,18,250,,,,,,-74.69977821,38.37021846,4246935.476,526225.6358,18N,,-8315541.44,4631859.197
4427,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-11,286,18,250,,,,,,-74.70250156,38.35335316,4245063.344,525993.7699,18N,,-8315844.602,4629464.835
4428,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-11,286,18,250,,,,,,-74.70522362,38.33648774,4243191.212,525761.904,18N,,-8316147.62,4627071.013
4429,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-11,286,18,250,,,,,,-74.70794439,38.3196222,4241319.079,525530.038,18N,,-8316450.495,4624677.732
4430,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-11,286,18,250,,,,,,-74.71066388,38.30275654,4239446.947,525298.1721,18N,,-8316753.227,4622284.992
4431,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-11,286,18,250,,,,,,-74.71338208,38.28589077,4237574.814,525066.3062,18N,,-8317055.816,4619892.79
4432,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-11,286,18,250,,,,,,-74.716099,38.26902488,4235702.682,524834.4402,18N,,-8317358.263,4617501.129
4433,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-11,286,18,250,,,,,,-74.71881465,38.25215888,4233830.55,524602.5743,18N,,-8317660.566,4615110.006
4434,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-12  (removed as mitigation measure),286,18,250,,,,,,-74.68619577,38.35331218,4245063.514,527418.4979,18N,,-8314029.449,4629459.018
4435,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-12,286,18,250,,,,,,-74.68892161,38.33644716,4243191.381,527186.632,18N,,-8314332.888,4627065.254
4436,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-12,286,18,250,,,,,,-74.69164615,38.31958201,4241319.249,526954.766,18N,,-8314636.183,4624672.031
4437,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-12,286,18,250,,,,,,-74.69436941,38.30271675,4239447.117,526722.9001,18N,,-8314939.335,4622279.347
4438,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-12,286,18,250,,,,,,-74.69709139,38.28585137,4237574.984,526491.0341,18N,,-8315242.343,4619887.203
4439,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-05,286,18,250,,,,,,-74.78952659,38.42102127,4252550.855,518372.8657,18N,,-8325532.188,4639075.032
4440,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-05,286,18,250,,,,,,-74.79223108,38.40415397,4250678.722,518140.9997,18N,,-8325833.25,4636678.703
4441,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-05,286,18,250,,,,,,-74.79493429,38.38728656,4248806.59,517909.1338,18N,,-8326134.169,4634282.917
4442,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-05,286,18,250,,,,,,-74.79763622,38.37041902,4246934.457,517677.2679,18N,,-8326434.947,4631887.674
4443,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-05,286,18,250,,,,,,-74.80033689,38.35355138,4245062.325,517445.4019,18N,,-8326735.584,4629492.972
4444,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-05,286,18,250,,,,,,-74.80303628,38.33668362,4243190.193,517213.536,18N,,-8327036.079,4627098.813
4445,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-05,286,18,250,,,,,,-74.80573441,38.31981575,4241318.06,516981.6701,18N,,-8327336.433,4624705.194
4446,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-05,286,18,250,,,,,,-74.80843127,38.30294776,4239445.928,516749.8041,18N,,-8327636.646,4622312.116
4447,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UB-06  (removed as mitigation measure),286,18,250,,,,,,-74.77049594,38.43785915,4254423.157,520029.4596,18N,,-8323413.705,4641467.739
4448,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-06,286,18,250,,,,,,-74.7732055,38.42099235,4252551.024,519797.5937,18N,,-8323715.331,4639070.923
4449,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-06,286,18,250,,,,,,-74.77591377,38.40412544,4250678.892,519565.7277,18N,,-8324016.815,4636674.65
4450,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-06,286,18,250,,,,,,-74.78132649,38.37039127,4246934.627,519101.9959,18N,,-8324619.355,4631883.733
4451,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-06,286,18,250,,,,,,-74.78403093,38.35352401,4245062.495,518870.1299,18N,,-8324920.413,4629489.087
4452,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-06,286,18,250,,,,,,-74.7867341,38.33665664,4243190.363,518638.264,18N,,-8325221.329,4627094.983
4453,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-06,286,18,250,,,,,,-74.78943601,38.31978915,4241318.23,518406.3981,18N,,-8325522.103,4624701.42
4454,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-06,286,18,250,,,,,,-74.79213664,38.30292155,4239446.098,518174.5321,18N,,-8325822.736,4622308.398
4455,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-07,286,18,250,,,,,,-74.75688442,38.42096116,4252551.194,521222.3217,18N,,-8321898.477,4639066.491
4456,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-07,286,18,250,,,,,,-74.75959649,38.40409464,4250679.062,520990.4557,18N,,-8322200.383,4636670.275
4457,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-07,286,18,250,,,,,,-74.76230727,38.387228,4248806.929,520758.5898,18N,,-8322502.146,4634274.601
4458,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-07,286,18,250,,,,,,-74.767725,38.35349438,4245062.665,520294.8579,18N,,-8323105.245,4629484.881
4459,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-07,286,18,250,,,,,,-74.77043195,38.33662739,4243190.532,520062.992,18N,,-8323406.581,4627090.833
4460,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-07,286,18,250,,,,,,-74.77313763,38.31976029,4241318.4,519831.1261,18N,,-8323707.776,4624697.325
4461,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-07,286,18,250,,,,,,-74.77584203,38.30289307,4239446.268,519599.2601,18N,,-8324008.828,4622304.359
4462,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-07,286,18,250,,,,,,-74.77854517,38.28602574,4237574.135,519367.3942,18N,,-8324309.74,4619911.932
4463,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-08  (removed as mitigation measure),286,18,250,,,,,,-74.74056338,38.4209277,4252551.364,522647.0497,18N,,-8320081.626,4639061.736
4464,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-08,286,18,250,,,,,,-74.74327923,38.40406157,4250679.232,522415.1837,18N,,-8320383.953,4636665.577
4465,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-08,286,18,250,,,,,,-74.7459938,38.38719532,4248807.099,522183.3178,18N,,-8320686.138,4634269.96
4466,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UF-08,286,18,250,,,,,,-74.74870709,38.37032895,4246934.967,521951.4519,18N,,-8320988.18,4631874.885
4467,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-08,286,18,250,,,,,,-74.7514191,38.35346247,4245062.834,521719.5859,18N,,-8321290.079,4629480.352
4468,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-08,286,18,250,,,,,,-74.75412983,38.33659588,4243190.702,521487.72,18N,,-8321591.836,4627086.36
4469,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-08,286,18,250,,,,,,-74.75683928,38.31972916,4241318.57,521255.8541,18N,,-8321893.451,4624692.909
4470,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-08,286,18,250,,,,,,-74.75954745,38.30286234,4239446.437,521023.9881,18N,,-8322194.923,4622299.998
4471,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UL-08,286,18,250,,,,,,-74.76225435,38.28599539,4237574.305,520792.1222,18N,,-8322496.254,4619907.628
4472,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UA-01,286,18,250,,,,,,-74.84942878,38.45485155,4256294.44,513137.6856,18N,,-8332200.471,4643882.969
4473,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UB-01,286,18,250,,,,,,-74.85212062,38.43798294,4254422.308,512905.8196,18N,,-8332500.125,4641485.331
4474,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-01,286,18,250,,,,,,-74.8548112,38.42111421,4252550.175,512673.9537,18N,,-8332799.639,4639088.237
4475,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UD-01,286,18,250,,,,,,-74.85750051,38.40424537,4250678.043,512442.0878,18N,,-8333099.012,4636691.687
4476,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UE-01,286,18,250,,,,,,-74.86018857,38.38737642,4248805.911,512210.2218,18N,,-8333398.245,4634295.68
4477,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UA-02,286,18,250,,,,,,-74.8331,38.45483096,4256294.61,514562.4136,18N,,-8330382.759,4643880.042
4478,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UB-02,286,18,250,,,,,,-74.83579565,38.43796273,4254422.477,514330.5476,18N,,-8330682.837,4641482.459
4479,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-02,286,18,250,,,,,,-74.83848816,38.42109439,4252550.345,514098.8444,18N,,-8330982.566,4639085.419
4480,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UG-02,286,18,250,,,,,,-74.84925487,38.35361988,4245061.816,513171.218,18N,,-8332181.111,4629502.696
4481,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-02,286,18,250,,,,,,-74.85194293,38.33675097,4243189.683,512939.352,18N,,-8332480.344,4627108.371
4482,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-02,286,18,250,,,,,,-74.85462972,38.31988195,4241317.551,512707.4861,18N,,-8332779.437,4624714.587
4483,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UA-03,286,18,250,,,,,,-74.81677125,38.45480809,4256294.78,515987.1416,18N,,-8328565.05,4643876.791
4484,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UB-03,286,18,250,,,,,,-74.81947069,38.43794025,4254422.647,515755.2756,18N,,-8328865.551,4641479.264
4485,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UC-03,286,18,250,,,,,,-74.82216886,38.42107229,4252550.515,515523.4097,18N,,-8329165.909,4639082.28
